243,46.9,20.9655789
244,47,21.01028163
245,47.2,21.09968708
246,47.5,21.23379526
247,47.9,21.41260617
248,48,21.4573089
249,48,21.4573089
250,48,21.4573089
251,48,21.4573089
252,48,21.4573089
253,48.1,21.50201162
254,48.2,21.54671435
255,48.2,21.54671435
256,48.1,21.50201162
257,48.6,21.72552526
258,48.9,21.85963344
259,49.1,21.94903889
260,49.1,21.94903889
261,49.1,21.94903889
262,49.1,21.94903889
263,49.1,21.94903889
264,49,21.90433616
265,48.9,21.85963344
266,48.2,21.54671435
267,47.7,21.32320072
268,47.5,21.23379526
269,47.2,21.09968708
270,46.7,20.87617345
271,46.2,20.65265981
272,46,20.56325436
273,45.8,20.4738489
274,45.6,20.38444345
275,45.4,20.295038
276,45.2,20.20563254
277,45,20.11622709
278,44.7,19.98211891
279,44.5,19.89271346
280,44.2,19.75860527
281,43.5,19.44568619
282,42.8,19.1327671
283,42,18.77514528
284,40.1,17.92579347
285,38.6,17.25525257
286,37.5,16.76352257
287,35.8,16.00357622
288,34.7,15.51184622
289,34,15.19892713
290,33.3,14.88600805
291,32.5,14.52838623
292,31.7,14.17076442
293,30.6,13.67903442
294,29.6,13.23200715
295,28.8,12.87438534
296,28.4,12.69557443
297,28.6,12.78497988
298,29.5,13.18730443
299,31.4,14.03665624
300,33.4,14.93071077
301,35.6,15.91417076
302,37.5,16.76352257
303,39.1,17.4787662
304,40.2,17.9704962
305,41.1,18.37282074
306,41.8,18.68573983
307,42.4,18.95395619
308,42.8,19.1327671
309,43.3,19.35628073
310,43.8,19.57979437
311,44.3,19.803308
312,44.7,19.98211891
313,45,20.11622709
314,45.2,20.20563254
315,45.4,20.295038
316,45.5,20.33974072
317,45.8,20.4738489
318,46,20.56325436
319,46.1,20.60795709
320,46.5,20.78676799
321,46.8,20.92087617
322,47.1,21.05498435
323,47.7,21.32320072
324,48.3,21.59141708
325,49,21.90433616
326,49.7,22.21725525
327,50.3,22.48547161
328,51,22.7983907
329,51.7,23.11130979
330,52.4,23.42422888
331,53.1,23.73714797
332,53.8,24.05006705
333,54.5,24.36298614
334,55.2,24.67590523
335,55.8,24.94412159
336,56.4,25.21233795
337,56.9,25.43585159
338,57,25.48055431
339,57.1,25.52525704
340,57.3,25.61466249
341,57.6,25.74877068
342,57.8,25.83817613
343,58,25.92758158
344,58.1,25.97228431
345,58.4,26.10639249
346,58.7,26.24050067
347,58.8,26.2852034
348,58.9,26.32990612
349,59,26.37460885
350,59,26.37460885
351,58.9,26.32990612
352,58.8,26.2852034
353,58.6,26.19579794
354,58.4,26.10639249
355,58.2,26.01698704
356,58.1,25.97228431
357,58,25.92758158
358,57.9,25.88287886
359,57.6,25.74877068
360,57.4,25.65936522
361,57.2,25.56995977
362,57.1,25.52525704
363,57,25.48055431
364,57,25.48055431
365,56.9,25.43585159
366,56.9,25.43585159
367,56.9,25.43585159
368,57,25.48055431
369,57,25.48055431
370,57,25.48055431
371,57,25.48055431
372,57,25.48055431
373,57,25.48055431
374,57,25.48055431
375,57,25.48055431
376,57,25.48055431
377,56.9,25.43585159
378,56.8,25.39114886
379,56.5,25.25704068
380,56.2,25.1229325
381,56,25.03352705
382,56,25.03352705
383,56,25.03352705
384,56.1,25.07822977
385,56.4,25.21233795
386,56.7,25.34644613
387,56.9,25.43585159
388,57.1,25.52525704
389,57.3,25.61466249
390,57.4,25.65936522
391,57.4,25.65936522
392,57.2,25.56995977
393,57,25.48055431
394,56.9,25.43585159
395,56.6,25.30174341
396,56.3,25.16763523
397,56.1,25.07822977
398,56.4,25.21233795
399,56.7,25.34644613
400,57.1,25.52525704
401,57.5,25.70406795
402,57.8,25.83817613
403,58,25.92758158
404,58,25.92758158
405,58,25.92758158
406,58,25.92758158
407,58,25.92758158
408,58,25.92758158
409,57.9,25.88287886
410,57.8,25.83817613
411,57.7,25.7934734
412,57.7,25.7934734
413,57.8,25.83817613
414,57.9,25.88287886
415,58,25.92758158
416,58.1,25.97228431
417,58.4,26.10639249
418,58.9,26.32990612
419,59.1,26.41931158
420,59.4,26.55341976
421,59.8,26.73223067
422,59.9,26.77693339
423,59.9,26.77693339
424,59.8,26.73223067
425,59.6,26.64282521
426,59.4,26.55341976
427,59.2,26.4640143
428,59.1,26.41931158
429,59,26.37460885
430,58.9,26.32990612
431,58.7,26.24050067
432,58.6,26.19579794
433,58.5,26.15109522
434,58.4,26.10639249
435,58.4,26.10639249
436,58.3,26.06168976
437,58.2,26.01698704
438,58.1,25.97228431
439,58,25.92758158
440,57.9,25.88287886
441,57.9,25.88287886
442,57.9,25.88287886
443,57.9,25.88287886
444,57.9,25.88287886
445,58,25.92758158
446,58.1,25.97228431
447,58.1,25.97228431
448,58.2,26.01698704
449,58.2,26.01698704
450,58.2,26.01698704
451,58.1,25.97228431
452,58,25.92758158
453,58,25.92758158
454,58,25.92758158
455,58,25.92758158
456,58,25.92758158
457,58,25.92758158
458,57.9,25.88287886
459,57.9,25.88287886
460,58,25.92758158
461,58.1,25.97228431
462,58.1,25.97228431
463,58.2,26.01698704
464,58.3,26.06168976
465,58.3,26.06168976
466,58.3,26.06168976
467,58.2,26.01698704
468,58.1,25.97228431
469,58,25.92758158
470,57.8,25.83817613
471,57.5,25.70406795
472,57.1,25.52525704
473,57,25.48055431
474,56.6,25.30174341
475,56.1,25.07822977
476,56,25.03352705
477,55.8,24.94412159
478,55.5,24.81001341
479,55.2,24.67590523
480,55.1,24.6312025
481,55,24.58649978
482,54.9,24.54179705
483,54.9,24.54179705
484,54.9,24.54179705
485,54.9,24.54179705
486,54.9,24.54179705
487,54.9,24.54179705
488,55,24.58649978
489,55,24.58649978
490,55,24.58649978
491,55,24.58649978
492,55,24.58649978
493,55,24.58649978
494,55.1,24.6312025
495,55.1,24.6312025
496,55,24.58649978
497,54.9,24.54179705
498,54.9,24.54179705
499,54.8,24.49709432
500,54.7,24.4523916
501,54.6,24.40768887
502,54.4,24.31828342
503,54.3,24.27358069
504,54.3,24.27358069
505,54.2,24.22887796
506,54.1,24.18417523
507,54.1,24.18417523
508,54.1,24.18417523
509,54,24.13947251
510,54,24.13947251
511,54,24.13947251
512,54,24.13947251
513,54,24.13947251
514,54,24.13947251
515,54,24.13947251
516,54,24.13947251
517,54.1,24.18417523
518,54.2,24.22887796
519,54.5,24.36298614
520,54.8,24.49709432
521,54.9,24.54179705
522,55,24.58649978
523,55.1,24.6312025
524,55.2,24.67590523
525,55.2,24.67590523
526,55.3,24.72060796
527,55.4,24.76531068
528,55.5,24.81001341
529,55.6,24.85471614
530,55.7,24.89941886
531,55.8,24.94412159
532,55.9,24.98882432
533,56,25.03352705
534,56,25.03352705
535,56,25.03352705
536,56,25.03352705
537,56,25.03352705
538,56,25.03352705
539,56,25.03352705
540,56,25.03352705
541,56,25.03352705
542,56,25.03352705
543,56,25.03352705
544,56,25.03352705
545,56,25.03352705
546,56,25.03352705
547,55.9,24.98882432
548,55.9,24.98882432
549,55.9,24.98882432
550,55.8,24.94412159
551,55.6,24.85471614
552,55.4,24.76531068
553,55.2,24.67590523
554,55.1,24.6312025
555,55,24.58649978
556,54.9,24.54179705
557,54.6,24.40768887
558,54.4,24.31828342
559,54.2,24.22887796
560,54.1,24.18417523
561,53.8,24.05006705
562,53.4,23.87125615
563,53.3,23.82655342
564,53.1,23.73714797
565,52.9,23.64774251
566,52.6,23.51363433
567,52.4,23.42422888
568,52.2,23.33482342
569,52.1,23.2901207
570,52,23.24541797
571,52,23.24541797
572,52,23.24541797
573,52,23.24541797
574,52.1,23.2901207
575,52,23.24541797
576,52,23.24541797
577,51.9,23.20071524
578,51.6,23.06660706
579,51.4,22.97720161
580,51.1,22.84309343
581,50.7,22.66428252
582,50.3,22.48547161
583,49.8,22.26195798
584,49.3,22.03844435
585,48.7,21.77022798
586,48.2,21.54671435
587,48.1,21.50201162
588,48,21.4573089
589,48,21.4573089
590,48.1,21.50201162
591,48.4,21.6361198
592,48.9,21.85963344
593,49,21.90433616
594,49.1,21.94903889
595,49.1,21.94903889
596,49,21.90433616
597,49,21.90433616
598,48.9,21.85963344
599,48.6,21.72552526
600,48.3,21.59141708
601,48,21.4573089
602,47.9,21.41260617
603,47.8,21.36790344
604,47.7,21.32320072
605,47.9,21.41260617
606,48.3,21.59141708
607,49,21.90433616
608,49.1,21.94903889
609,49,21.90433616
610,48.9,21.85963344
611,48,21.4573089
612,47.1,21.05498435
613,46.2,20.65265981
614,46.1,20.60795709
615,46.1,20.60795709
616,46.2,20.65265981
617,46.9,20.9655789
618,47.8,21.36790344
619,49,21.90433616
620,49.7,22.21725525
621,50.6,22.61957979
622,51.5,23.02190434
623,52.2,23.33482342
624,52.7,23.55833706
625,53,23.69244524
626,53.6,23.9606616
627,54,24.13947251
628,54.1,24.18417523
629,54.4,24.31828342
630,54.7,24.4523916
631,55.1,24.6312025
632,55.4,24.76531068
633,55.4,24.76531068
634,55,24.58649978
635,54.5,24.36298614
636,53.6,23.9606616
637,52.5,23.4689316
638,50.2,22.44076889
639,48.2,21.54671435
640,46.5,20.78676799
641,46.2,20.65265981
642,46,20.56325436
643,46,20.56325436
644,46.3,20.69736254
645,46.8,20.92087617
646,47.5,21.23379526
647,48.2,21.54671435
648,48.8,21.81493071
649,49.5,22.1278498
650,50.2,22.44076889
651,50.7,22.66428252
652,51.1,22.84309343
653,51.7,23.11130979
654,52.2,23.33482342
655,52.5,23.4689316
656,52.1,23.2901207
657,51.6,23.06660706
658,51.1,22.84309343
659,51,22.7983907
660,51,22.7983907
661,51.1,22.84309343
662,51.4,22.97720161
663,51.7,23.11130979
664,52,23.24541797
665,52.2,23.33482342
666,52.5,23.4689316
667,52.8,23.60303979
668,52.7,23.55833706
669,52.6,23.51363433
670,52.3,23.37952615
671,52.3,23.37952615
672,52.4,23.42422888
673,52.5,23.4689316
674,52.7,23.55833706
675,52.7,23.55833706
676,52.4,23.42422888
677,52.1,23.2901207
678,51.7,23.11130979
679,51.1,22.84309343
680,50.5,22.57487707
681,50.1,22.39606616
682,49.8,22.26195798
683,49.7,22.21725525
684,49.6,22.17255253
685,49.5,22.1278498
686,49.5,22.1278498
687,49.7,22.21725525
688,50,22.35136343
689,50.2,22.44076889
690,50.6,22.61957979
691,51.1,22.84309343
692,51.6,23.06660706
693,51.9,23.20071524
694,52,23.24541797
695,52.1,23.2901207
696,52.4,23.42422888
697,52.9,23.64774251
698,53.3,23.82655342
699,53.7,24.00536433
700,54.2,24.22887796
701,54.5,24.36298614
702,54.8,24.49709432
703,55,24.58649978
704,55.5,24.81001341
705,55.9,24.98882432
706,56.1,25.07822977
707,56.3,25.16763523
708,56.4,25.21233795
709,56.5,25.25704068
710,56.7,25.34644613
711,56.9,25.43585159
712,57,25.48055431
713,57.3,25.61466249
714,57.7,25.7934734
715,58.2,26.01698704
716,58.8,26.2852034
717,59.1,26.41931158
718,59.2,26.4640143
719,59.1,26.41931158
720,58.8,26.2852034
721,58.5,26.15109522
722,58.1,25.97228431
723,57.7,25.7934734
724,57.3,25.61466249
725,57.1,25.52525704
726,56.8,25.39114886
727,56.5,25.25704068
728,56.2,25.1229325
729,55.5,24.81001341
730,54.6,24.40768887
731,54.1,24.18417523
732,53.7,24.00536433
733,53.2,23.78185069
734,52.9,23.64774251
735,52.5,23.4689316
736,52,23.24541797
737,51.3,22.93249888
738,50.5,22.57487707
739,49.5,22.1278498
740,48.5,21.68082253
741,47.6,21.27849799
742,46.8,20.92087617
743,45.6,20.38444345
744,44.2,19.75860527
745,42.5,18.99865892
746,39.2,17.52346893
747,35.9,16.04827895
748,32.6,14.57308896
749,29.3,13.09789897
750,26.8,11.9803308
751,24.5,10.95216808
752,21.5,9.611086276
753,19.5,8.717031739
754,17.4,7.778274475
755,15.1,6.750111757
756,12.4,5.543138131
757,9.7,4.336164506
758,7,3.129190881
759,5,2.235136343
760,3.3,1.475189987
761,2,0.894054537
762,0.7,0.312919088
763,0,0
764,0,0
765,0,0
